record_id,media_id,media_title,user_id,user_rating
89642,147,Mashiro-iro Symphony: The Color of Lovers,614,5.0
89643,780,Modern No.2,268,3.0
89644,357,Sifan,940,4.0
89645,203,Nintama Rantarou no Uchuu Daibouken with Cosmic Front Next (2016),452,3.0
89646,275,Sense and Sensibility,95,3.0
89647,530,One Piece: Jango no Dance Carnival,932,4.0
89648,174,Hana no Asuka Gumi!,679,3.0
89649,328,Conspiracy Theory,86,2.0
89650,1006,Until the End of the World (Bis ans Ende der Welt),269,3.0
89651,151,Bokura no Saibanin Monogatari,336,1.0
89652,135,Qise Zhanji,867,5.0
89653,747,Benny & Joon,764,3.0
89654,293,Hello Kitty no Fushigi na Mizuumi,425,4.0
89655,253,The Pillow Book,622,3.0
89656,196,Qian Qian Wen,177,3.0
89657,1219,A Goofy Movie,95,1.0
89658,268,Chasing Amy,582,4.0
89659,726,Fluke,655,2.0
89660,91,The Nightmare Before Christmas,773,4.0
89661,234,Jaws,878,1.0
89662,25,Bobby ni Kubittake,534,5.0
89663,218,Go to the Top,332,5.0
89664,702,Barcelona,128,3.0
89665,265,Haitoku no Kyoukai,201,3.0
89666,393,Jo Uta,327,3.0
89667,705,Ryoukan-san,716,5.0
89668,226,Die Hard 2,548,5.0
89669,202,Groundhog Day,154,3.0
89670,194,Yakyuubu Aruaru,285,4.0
89671,313,Kisaku Spirit,863,5.0
89672,430,Personal Computer Travel Tanteidan,389,5.0
89673,273,Seer 7,218,4.0
89674,393,Jo Uta,110,3.0
89675,184,For Campanella,92,3.0
89676,584,The Secret Garden,505,4.0
89677,100,Fargo,937,3.0
89678,82,Jurassic Park,313,3.0
89679,755,Jumanji,43,3.0
89680,12,The Usual Suspects,280,5.0
89681,328,Conspiracy Theory,533,4.0
89682,699,Little Women,363,2.0
89683,238,Raising Arizona,363,4.0
89684,333,The Game,13,3.0
89685,539,Mouse Hunt,134,4.0
89686,642,The Grifters,207,3.0
89687,813,Black Channel,264,4.0
89688,322,Si Hai Jing Qi 2,942,3.0
89689,264,Mimic,35,2.0
89690,393,Jo Uta,758,4.0
89691,651,Glory,870,3.0
89692,269,The Full Monty,467,4.0
89693,82,Jurassic Park,671,4.0
89694,546,Touhou PVD 4,804,3.0
89695,29,Pokemon Movie 03: Kesshoutou no Teiou Entei PV,927,5.0
89696,28,Apollo 13,299,4.0
89697,288,Scream,445,2.0
89698,1098,Flirting With Disaster,578,2.0
89699,162,Chengshi Yezhan Pai,622,3.0
89700,14,Angel's Feather,883,3.0
89701,462,Like Water For Chocolate (Como agua para chocolate),249,5.0
89702,302,For,210,5.0
89703,527,Sangatsu no Lion: Zenhan Soushuuhen,18,4.0
89704,183,Persona 3 The Movie,37,4.0
89705,151,Bokura no Saibanin Monogatari,525,5.0
89706,582,Xia Gu Zhong An Zu,230,4.0
89707,504,Bonnie and Clyde,239,4.0
89708,95,Zhun Xing,222,4.0
89709,528,Kosys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,212,5.0
89710,65,Ppalgan Gudu Jeunghugun,416,5.0
89711,58,Minimoni: Minihams no Kekkon Song,216,4.0
89712,663,Being There,406,5.0
89713,216,When Harry Met Sally...,58,3.0
89714,223,Gen Hoshino: Sarashimono,592,5.0
89715,168,Yasai no Yousei: N.Y. Salad The Movie,867,4.0
89716,177,"The Good, The Bad and The Ugly",899,3.0
89717,143,Kitakubu Katsudou Kiroku,13,1.0
89718,125,Hinomaru!,416,5.0
89719,864,My Fellow Americans,402,3.0
89720,1141,Chuuken Mochi Shiba,707,3.0
89721,258,Love Bitch: Yasashii Onna,730,5.0
89722,736,Shadowlands,380,4.0
89723,217,Bram Stoker's Dracula,766,4.0
89724,176,Aliens,254,3.0
89725,6,Shanghai Triad (Yao a yao yao dao waipo qiao),806,2.0
89726,1011,2 Days in the Valley,269,4.0
89727,230,Sanguo Yanyi 2nd Season: Zhulu Zhongyuan,899,4.0
89728,7,Twelve Monkeys,730,4.0
89729,479,Vertigo,601,4.0
89730,79,The Fugitive,327,3.0
89731,401,Shaonian Shiye Zhi Ji Yu Shengdian,774,2.0
89732,222,Star Trek: First Contact,584,4.0
89733,129,Yoshinari You Gashuu Rakugaki-hen - Tezuka Osamu Characters,392,4.0
89734,946,The Fox and the Hound,682,4.0
89735,662,Bartender,59,3.0
89736,975,Jungle Taitei Movie (1997),374,4.0
89737,474,Shan Hai Juelun,537,5.0
89738,751,Mushoku Tensei: Isekai Ittara Honki Dasu Special,110,3.0
89739,275,Sense and Sensibility,81,4.0
89740,193,Lodoss-tou Senki,271,5.0
89741,404,En En Nikoli,59,3.0
89742,2,Metamorphosis,916,3.0
89743,1019,Strike Witches: 501 Butai Hasshin Shimasu!,76,3.0
89744,68,The Crow,618,3.0
89745,1228,Trinity Seven,417,2.0
89746,276,Leaving Las Vegas,924,2.0
89747,174,Hana no Asuka Gumi!,737,2.0
89748,251,Shall We Dance?,293,4.0
89749,1084,Anne Frank Remembered,330,5.0
89750,236,Citizen Ruth,214,5.0
89751,977,Yukuai De Shiwumen,145,3.0
89752,83,Sheng Xin Shi Zhan Ji season2,70,4.0
89753,751,Mushoku Tensei: Isekai Ittara Honki Dasu Special,369,4.0
89754,164,Tokyo Ghoul:re,94,3.0
89755,498,Himitsukessha Taka no Tsume Specials,881,4.0
89756,100,Fargo,313,5.0
89757,93,Welcome to the Dollhouse,937,4.0
89758,148,The Ghost and the Darkness,682,3.0
89759,27,Bad Boys,487,5.0
89760,258,Love Bitch: Yasashii Onna,749,4.0
89761,638,The Return of Martin Guerre (Le Retour de Martin Guerre),406,4.0
89762,382,Xiao Yang Duo Li 2nd Season,704,4.0
89763,313,Kisaku Spirit,753,5.0
89764,17,From Dusk Till Dawn,367,5.0
89765,1014,SKET Dance: SD Character Flash Anime,334,2.0
89766,792,Bullets Over Broadway,234,4.0
89767,94,Breaking the Habit,484,4.0
89768,307,Geomjeong Gomusin: Television Sadeon Nal,105,2.0
89769,1093,Live Nude Girls,125,1.0
89770,928,The Craft,248,3.0
89771,135,Qise Zhanji,833,4.0
89772,127,The Godfather,526,4.0
89773,358,Spawn,749,3.0
89774,1466,Koe wo Kikasete,243,3.0
89775,1115,Xiao Shu Ping Ping Zhi Chengyu Dadian season2,125,3.0
89776,546,Touhou PVD 4,37,3.0
89777,329,Desperate Measures,827,3.0
89778,514,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,144,5.0
89779,1244,Metro,130,4.0
89780,1266,Bread and Chocolate (Pane e cioccolata),358,4.0
89781,176,Aliens,94,4.0
89782,284,Black Christmas,708,5.0
89783,460,The Crossing Guard,548,4.0
89784,97,Soukou Kihei Votoms: Sunsa,44,2.0
89785,202,Groundhog Day,698,3.0
89786,1047,Viper GTS,450,4.0
89787,407,The iDOLM@STER Cinderella Girls: Starlight Stage - 5-shuunen Kinen! Go Just Go! PV,497,2.0
89788,327,Cop Land,409,2.0
89789,790,Tommy Boy,495,3.0
89790,222,Star Trek: First Contact,104,3.0
89791,298,Face/Off,621,4.0
89792,303,Mina no Mura to Mori,15,3.0
89793,559,Samurai Deeper Kyou,372,4.0
89794,29,Pokemon Movie 03: Kesshoutou no Teiou Entei PV,314,5.0
89795,313,Kisaku Spirit,828,3.0
89796,307,Geomjeong Gomusin: Television Sadeon Nal,191,3.0
89797,80,"Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)",125,4.0
89798,433,Heathers,788,2.0
89799,282,B: The Beginning Succession,933,3.0
89800,204,Spice and Wolf VR,902,3.0
89801,209,This Is Spinal Tap,178,4.0
89802,1022,Kuaile Peng Chacha Zhi Guo Cha Cunzhuang De Mimi,379,3.0
89803,717,Na Nian Na Tu Naxie Shi season2,837,1.0
89804,516,Local Hero,932,5.0
89805,324,Saiunkoku Monogatari Soushuuhen,570,2.0
89806,28,Apollo 13,313,3.0
89807,40,"To Wong Foo, Thanks for Everything! Julie Newmar",407,1.0
89808,121,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,586,5.0
89809,121,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,207,3.0
89810,594,Comiwa Bebe,279,1.0
89811,582,Xia Gu Zhong An Zu,741,3.0
89812,208,Himeyuri no Tou,897,5.0
89813,96,Wo Shi Na Zha,221,5.0
89814,705,Ryoukan-san,232,5.0
89815,611,Laura,59,3.0
89816,535,Tacica: Newsong,292,3.0
89817,934,The Preacher's Wife,533,3.0
89818,7,Twelve Monkeys,346,2.0
89819,1474,Tenchi Muyou!: Galaxy Police Mihoshi Space Adventure,650,3.0
89820,473,Alice in City Roaming,472,4.0
89821,1012,Private Parts,104,4.0
89822,716,Lei Su Deng Yi Fei Chong Tian,180,1.0
89823,409,Qin Shi Mingyue: Junlin Tianxia,927,4.0
89824,232,Young Guns,246,3.0
89825,187,Kindaichi Shounen no Jikenbo: Operaza-kan Saigo no Satsujin,177,4.0
89826,52,Xiao Ji Bu Hao Re season7,49,2.0
89827,50,Star Wars,232,4.0
89828,1259,Tales of Symphonia The Animation: Kratos-sensei no Private Lesson,914,1.0
89829,1226,Night Falls on Manhattan,532,4.0
89830,596,The Hunchback of Notre Dame,697,4.0
89831,729,Nell,666,4.0
89832,181,Jigoku de Naze Warui,82,4.0
89833,15,Yasai no Yousei: Quiz Gekijou,770,5.0
89834,1016,Diabolik Lovers,825,3.0
89835,483,Casablanca,660,4.0
89836,780,Modern No.2,405,3.0
89837,282,B: The Beginning Succession,886,3.0
89838,511,Lawrence of Arabia,360,5.0
89839,512,Wings of Desire,645,5.0
89840,678,Jeoryeon Juui Sahang,881,2.0
89841,185,Luo Xiao Hei Zhan Ji: Fan Wai,804,4.0
89842,991,Keys to Tulsa,695,5.0
89843,282,B: The Beginning Succession,326,2.0
89844,515,Das Boot,490,3.0
89845,210,Indiana Jones and the Last Crusade,897,5.0
89846,1221,When a Man Loves a Woman,608,2.0
89847,582,Xia Gu Zhong An Zu,506,3.0
89848,172,Doraemon Movie 23: Nobita to Robot Kingdom,409,5.0
89849,751,Mushoku Tensei: Isekai Ittara Honki Dasu Special,727,3.0
89850,1119,Valkyrie Drive: Mermaid Specials,712,4.0
89851,495,Submarine Super 99,843,3.0
89852,211,M*A*S*H,704,5.0
89853,395,Shinju Kusa,405,3.0
89854,96,Wo Shi Na Zha,788,3.0
89855,441,The Amityville Horror,422,4.0
89856,498,Himitsukessha Taka no Tsume Specials,297,3.0
89857,198,Nikita (La Femme Nikita),222,4.0
89858,222,Star Trek: First Contact,497,3.0
89859,648,"Like Sex, the Fish",311,4.0
89860,522,My Shelter,498,3.0
89861,86,Greek Roman Sinhwa: Olympus Guardian (Movie),675,4.0
89862,71,The Lion King,632,4.0
89863,385,True Lies,561,2.0
89864,756,Father of the Bride Part II,922,2.0
89865,99,Captain Bal,38,5.0
89866,596,The Hunchback of Notre Dame,130,4.0
89867,417,Pocket Monsters: Kesshoutou no Teiou ENTEI,916,2.0
89868,586,"Yowai 5000-nen no Soushoku Dragon, Iwarenaki Jaryuu Nintei",200,4.0
89869,527,Sangatsu no Lion: Zenhan Soushuuhen,207,4.0
89870,11,Seven (Se7en),197,1.0
89871,611,Laura,664,5.0
89872,315,ROXY x Masanobu Featuring Stephanie Gilmore,532,3.0
89873,411,The Nutty Professor,5,1.0
89874,147,Mashiro-iro Symphony: The Color of Lovers,792,4.0
89875,651,Glory,457,5.0
89876,1016,Diabolik Lovers,902,2.0
89877,657,Orientation,758,5.0
89878,401,Shaonian Shiye Zhi Ji Yu Shengdian,741,3.0
89879,235,Mars Attacks!,262,2.0
89880,94,Breaking the Habit,886,4.0
89881,405,Itsudatte My Santa!,121,2.0
89882,735,Magical Hat,91,4.0
89883,673,Du La Zhihui Leyuan,764,4.0
89884,1234,Fu Le Xunbao Lixian Ji,688,5.0
89885,195,The Terminator,901,5.0
89886,1296,The Siamese: First Mission,655,3.0
89887,10,Richard III,234,3.0
89888,178,Ado: Aitakute,474,4.0
89889,746,Real Genius,307,4.0
89890,470,Zoids Wild Zero,790,4.0
89891,62,Wan Jie Du Zun,807,3.0
89892,435,Butch Cassidy and the Sundance Kid,756,3.0
89893,153,Boku wa Ou-sama (2013) Specials,751,4.0
89894,88,Sleepless in Seattle,622,3.0
89895,434,Forbidden Planet,406,5.0
89896,919,Nihon Omoshiro Mukashibanashi,606,2.0
89897,228,Mai Ge Chuanqi,183,4.0
89898,210,Indiana Jones and the Last Crusade,253,4.0
89899,195,The Terminator,698,4.0
89900,38,Rescue,933,2.0
89901,432,Line,911,3.0
89902,919,Nihon Omoshiro Mukashibanashi,823,4.0
89903,1280,Gang Related,341,2.0
89904,429,Xin Xiyou Man Ji,560,3.0
89905,426,The Transformers: The Movie,823,4.0
89906,568,Speed,532,5.0
89907,398,The Prince of Tennis II: Hyoutei vs Rikkai - Game of Future,774,1.0
89908,187,Kindaichi Shounen no Jikenbo: Operaza-kan Saigo no Satsujin,385,4.0
89909,207,Wares: Beyond,488,3.0
89910,25,Bobby ni Kubittake,655,3.0
89911,98,The Silence of the Lambs,480,4.0
89912,483,Casablanca,889,4.0
89913,286,Taegeugsonyeon Huin Dogsuli,787,3.0
89914,633,Getting dressed,233,5.0
89915,313,Kisaku Spirit,660,4.0
89916,1069,Amateur,523,5.0
89917,692,The American President,201,3.0
89918,202,Groundhog Day,249,4.0
89919,514,Toshoshitsu no Kanojo: Seiso na Kimi ga Ochiru made - The Animation,239,1.0
89920,318,Schindler's List,864,5.0
89921,550,Stereo,643,3.0
89922,343,Seiyuu's Life! A Small After-Party!,435,5.0
89923,357,Sifan,409,5.0
89924,788,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,925,3.0
89925,328,Conspiracy Theory,727,4.0
89926,866,Mugen no Kyoukai,357,5.0
89927,381,Owari no Seraph,234,3.0
89928,28,Apollo 13,533,4.0
89929,569,Kaijuu Girls Kuro: Ultra Kaijuu Gijinka Keikaku,802,3.0
89930,710,Better Off Dead...,823,4.0
89931,1060,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!",395,2.0
89932,333,The Game,418,5.0
89933,136,Mr. Smith Goes to Washington,488,4.0
89934,1143,Hard Eight,851,5.0
89935,1,Toy Story,678,5.0
89936,895,Kobo-chan: Matsuri ga Ippai!,117,2.0
89937,841,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,332,4.0
89938,60,Rilu Rilu Fairilu: Mahou no Kagami,456,4.0
89939,504,Bonnie and Clyde,716,5.0
89940,1277,Son Gokuu War and the Stars,923,5.0
89941,1293,Star Kid,489,5.0
89942,751,Mushoku Tensei: Isekai Ittara Honki Dasu Special,30,3.0
89943,479,Vertigo,741,5.0
89944,191,Shikoyaka Naru Toki mo Hameru Toki mo,198,4.0
89945,111,Mouretsu Pirates: Abyss of Hyperspace,885,4.0
89946,1127,Huanbao Tegong Dui,688,5.0
89947,86,Greek Roman Sinhwa: Olympus Guardian (Movie),334,4.0
89948,327,Cop Land,332,5.0
89949,219,Ji Jia Dashi,847,4.0
89950,906,Sengoku Gyoujin Dullahan: Kagen no Keishousha,696,3.0
89951,485,My Fair Lady,326,5.0
89952,192,Meiji Tokyo Renka Movie: Yumihari no Serenade,311,3.0
89953,162,Chengshi Yezhan Pai,495,3.0
89954,33,Desperado,62,1.0
89955,156,Mofu Mofu,201,4.0
89956,1126,Tsunagaru Animal,312,4.0
89957,181,Jigoku de Naze Warui,493,5.0
89958,941,With Honors,293,2.0
89959,124,Lone Star,374,3.0
89960,238,Raising Arizona,932,3.0
89961,53,Digimon Adventure Movie,405,2.0
89962,748,The Saint,335,2.0
89963,989,Cats Don't Dance,199,1.0
89964,1110,Jin Guang Yu Jiu Jie: Mo Shi Fu Jie,59,4.0
89965,653,Detective Conan - Approaching the Mystery of the Ancient Dinosaurs!,617,4.0
89966,1,Toy Story,42,5.0
89967,47,Wo Qi Ku Liao Baiwan Xiulian Zhe,92,4.0
89968,237,Orchid and Emblem,590,3.0
89969,575,City Slickers II: The Legend of Curly's Gold,393,2.0
89970,1375,Xiaofang Yingxiong,181,1.0
89971,97,Soukou Kihei Votoms: Sunsa,125,3.0
89972,423,Tonggu Qi Yuan,70,5.0
89973,117,Bao Bao Wo,533,5.0
89974,222,Star Trek: First Contact,387,4.0
89975,221,Detective Conan: Episode One - The Great Detective Turned Small,184,5.0
89976,222,Star Trek: First Contact,287,5.0
89977,1021,Ranma 1/2,235,5.0
89978,752,Yuuki Yuuna wa Yuushabu Shozoku,297,4.0
89979,97,Soukou Kihei Votoms: Sunsa,468,5.0
89980,148,The Ghost and the Darkness,727,2.0
89981,498,Himitsukessha Taka no Tsume Specials,447,4.0
89982,650,The Seventh Seal (Det Sjunde inseglet),774,1.0
89983,332,Kiss the Girls,262,3.0
89984,1444,Night Raid 1931: Demon of the Opium Den,279,3.0
89985,135,Qise Zhanji,573,4.0
89986,742,Ransom,223,3.0
89987,237,Orchid and Emblem,542,4.0
89988,423,Tonggu Qi Yuan,514,5.0
89989,175,Brazil,232,5.0
89990,294,Karakuri Circus (TV),608,3.0
89991,14,Angel's Feather,825,3.0
89992,499,Cat on a Hot Tin Roof,230,4.0
89993,79,The Fugitive,115,4.0
89994,101,Heavy Metal,276,4.0
89995,210,Indiana Jones and the Last Crusade,87,5.0
89996,275,Sense and Sensibility,741,4.0
89997,196,Qian Qian Wen,378,4.0
89998,96,Wo Shi Na Zha,472,5.0
89999,161,Top Gun,43,4.0
90000,455,Jackie Chan's First Strike,806,3.0
90001,546,Touhou PVD 4,43,4.0
90002,583,Mo Fang Da Sha,682,2.0
90003,224,Ridicule,271,4.0
90004,89,Blade Runner,130,4.0
90005,76,Zhen Gongfu Zhi Aoyun Zai Wojia,627,3.0
90006,386,Addams Family Values,394,3.0
90007,273,Seer 7,538,3.0
90008,215,Kimagure Robot,122,4.0
90009,245,The Devil's Own,504,4.0
90010,287,Miraijin Go Home,634,3.0
90011,332,Kiss the Girls,345,1.0
90012,1209,Cardfight!! Vanguard G,94,2.0
90013,750,Heartful Maman The Animation,423,5.0
90014,157,Nouryoku Hikitsugi de Otome Game no Sekai ni Tensei Shita Ken ni Tsuite www,851,4.0
90015,790,Tommy Boy,758,4.0
90016,48,Sumikko Gurashi Movie: Tobidasu Ehon to Himitsu no Ko,406,5.0
90017,625,"Suisei no Gargantia: Meguru Kouro, Haruka",892,3.0
90018,1065,Koyaanisqatsi,151,3.0
90019,260,Takayan: Jibun no Koto ga Daikirai na Onnanoko no Kyoku,588,2.0
90020,432,Line,524,1.0
90021,423,Tonggu Qi Yuan,896,3.0
90022,633,Getting dressed,426,4.0
90023,161,Top Gun,308,3.0
90024,117,Bao Bao Wo,62,4.0
90025,86,Greek Roman Sinhwa: Olympus Guardian (Movie),771,5.0
90026,28,Apollo 13,437,3.0
90027,515,Das Boot,200,5.0
90028,483,Casablanca,608,4.0
90029,229,Sprite: Between Two Worlds,194,1.0
90030,110,Operation Dumbo Drop,11,3.0
90031,3,Four Rooms,303,3.0
90032,70,Tamako Market: Pettanko Anime - Occhoko Choi-chan,819,4.0
90033,705,Ryoukan-san,707,4.0
90034,657,Orientation,840,5.0
90035,959,Dazed and Confused,234,2.0
90036,845,That Thing You Do!,280,3.0
90037,864,My Fellow Americans,872,3.0
90038,72,The Mask,883,4.0
90039,628,Sleepers,213,5.0
90040,188,Full Metal Jacket,899,2.0
90041,504,Bonnie and Clyde,398,3.0
90042,197,Hotsure ni Fureru,756,2.0
90043,493,The Thin Man,312,5.0
90044,304,Seishun no kao,30,4.0
90045,748,The Saint,769,2.0
90046,1274,Robocop 3,600,2.0
90047,23,Taxi Driver,327,4.0
90048,645,Gyakkyou Burai Kaiji: Ultimate Survivor,184,3.0
90049,1480,Another Time,405,2.0
90050,238,Raising Arizona,535,4.0
90051,689,Hoshi no Kirby: Pilot,423,4.0
90052,212,Mormorando,565,5.0
90053,546,Touhou PVD 4,479,2.0
90054,841,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,614,2.0
90055,194,Yakyuubu Aruaru,940,5.0
90056,10,Richard III,533,2.0
90057,23,Taxi Driver,185,4.0
90058,461,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,287,5.0
90059,428,Shinkai no Survival!,899,4.0
90060,748,The Saint,582,3.0
90061,183,Persona 3 The Movie,903,4.0
90062,59,Alice to Zouroku,389,5.0
90063,271,Starship Troopers,863,4.0
90064,210,Indiana Jones and the Last Crusade,748,3.0
90065,652,Zetsumetsu Kigu-shun. (2020),354,4.0
90066,692,The American President,711,3.0
90067,1180,I Love Trouble,588,2.0
90068,492,East of Eden,535,4.0
90069,272,Good Will Hunting,616,5.0
90070,488,Inferno Cop 2nd Season,299,4.0
90071,756,Father of the Bride Part II,541,4.0
90072,11,Seven (Se7en),693,4.0
90073,24,Rumble in the Bronx,193,2.0
90074,466,Red Rock West,524,4.0
90075,685,Executive Decision,55,1.0
90076,273,Seer 7,207,4.0
90077,737,Climbing,918,3.0
90078,405,Itsudatte My Santa!,95,3.0
90079,709,Strictly Ballroom,751,4.0
90080,124,Lone Star,606,3.0
90081,105,Ni no Kuni Nara: Cross Worlds,145,2.0
90082,98,The Silence of the Lambs,727,4.0
90083,212,Mormorando,504,4.0
90084,297,Monster Strike the Animation: Trouble in Monster Strike,343,5.0
90085,294,Karakuri Circus (TV),823,3.0
90086,300,Air Force One,602,3.0
90087,732,Guobao Te Gong 2nd Season,180,3.0
90088,231,Xifan Yuyan,5,2.0
90089,45,Eat Drink Man Woman,296,5.0
90090,96,Wo Shi Na Zha,497,4.0
90091,159,Basic Instinct,860,3.0
90092,762,Beautiful Girls,624,4.0
90093,588,Beauty and the Beast,795,5.0
90094,236,Citizen Ruth,655,3.0
90095,748,The Saint,436,3.0
90096,222,Star Trek: First Contact,425,5.0
90097,124,Lone Star,572,5.0
90098,274,Pia Carrot e Youkoso!! 2 DX,83,4.0
90099,196,Qian Qian Wen,561,4.0
90100,1307,Zuihou de Zhaohuan Shi,167,2.0
90101,1073,Midnight Eye: Gokuu II,308,3.0
90102,174,Hana no Asuka Gumi!,193,4.0
90103,229,Sprite: Between Two Worlds,901,4.0
90104,229,Sprite: Between Two Worlds,373,4.0
90105,622,Sansha Sanyou OVA mi Houei Episode,85,3.0
90106,831,Bananya,943,2.0
90107,135,Qise Zhanji,551,5.0
90108,327,Cop Land,107,3.0
90109,778,Don Juan DeMarco,328,3.0
90110,9,Chaos;Child: Chaos;Head,910,4.0
90111,124,Lone Star,758,5.0
90112,204,Spice and Wolf VR,95,5.0
90113,201,RoboDz,308,5.0
90114,566,Goro-chan,188,5.0
90115,28,Apollo 13,815,4.0
90116,13,Mighty Aphrodite,219,1.0
90117,926,Down Periscope,422,2.0
90118,841,Crayon Shin-chan Movie 24: Bakusui! Yumemi World Dai Totsugeki,393,3.0
90119,210,Indiana Jones and the Last Crusade,835,5.0
90120,365,New Big Head Son and Little Head Dad Season 3,760,5.0
90121,597,Jarinko Chie (TV),159,5.0
90122,28,Apollo 13,301,4.0
90123,7,Twelve Monkeys,941,4.0
90124,865,The Ice Storm,747,5.0
90125,185,Luo Xiao Hei Zhan Ji: Fan Wai,691,5.0
90126,333,The Game,282,3.0
90127,1047,Viper GTS,717,4.0
90128,432,Line,85,4.0
90129,15,Yasai no Yousei: Quiz Gekijou,912,4.0
90130,687,Angel (Special),459,3.0
90131,71,The Lion King,23,3.0
90132,180,The Gregory Gallery Tour Special,774,5.0
90133,392,The Man Without a Face,593,3.0
90134,893,Minamo,813,3.0
90135,323,Planetarium Pokemon: Aurora kara no Message,635,3.0
90136,1420,Gilligan's Island: The Movie,537,1.0
90137,1324,Fei Ren Zai 5th Season,663,3.0
90138,521,The Deer Hunter,749,4.0
90139,1032,Little Big League,318,3.0
90140,13,Mighty Aphrodite,2,4.0
90141,1091,MILPOM,378,2.0
90142,1226,Night Falls on Manhattan,303,4.0
90143,302,For,903,4.0
90144,1,Toy Story,733,2.0
90145,524,The Great Dictator,60,4.0
90146,578,Demolition Man,405,1.0
90147,143,Kitakubu Katsudou Kiroku,605,1.0
90148,403,Xiao Ban Long Haiyang Baike,453,4.0
90149,1046,Zenbu Wakatteru,586,3.0
90150,742,Ransom,347,5.0
90151,67,Ace Ventura: Pet Detective,741,3.0
90152,67,Ace Ventura: Pet Detective,588,1.0
90153,187,Kindaichi Shounen no Jikenbo: Operaza-kan Saigo no Satsujin,339,5.0
90154,471,Hamatora The Animation,905,4.0
90155,90,So I Married an Axe Murderer,87,2.0
90156,202,Groundhog Day,848,5.0
90157,266,Kull the Conqueror,100,2.0
90158,88,Sleepless in Seattle,796,5.0
90159,358,Spawn,178,1.0
90160,501,Shingetsutan Tsukihime,130,5.0
90161,928,The Craft,497,3.0
90162,183,Persona 3 The Movie,445,2.0
90163,257,Christmas,465,4.0
90164,405,Itsudatte My Santa!,314,4.0
90165,212,Mormorando,233,5.0
90166,649,Yu Gi Oh! 5D's,183,4.0
90167,1226,Night Falls on Manhattan,222,4.0
90168,288,Scream,364,4.0
90169,1205,The Secret Agent,747,3.0
90170,697,The Basketball Diaries,618,3.0
90171,173,The Princess Bride,890,4.0
90172,518,Miller's Crossing,535,5.0
90173,169,Beam!,875,5.0
90174,475,Trainspotting,465,3.0
90175,167,Private Benjamin,659,3.0
90176,627,Xing Hai Qi Shi,230,5.0
90177,33,Desperado,826,3.0
90178,866,Mugen no Kyoukai,158,2.0
90179,153,Boku wa Ou-sama (2013) Specials,748,4.0
90180,161,Top Gun,234,3.0
90181,185,Luo Xiao Hei Zhan Ji: Fan Wai,215,4.0
90182,483,Casablanca,381,5.0
90183,79,The Fugitive,479,4.0
90184,209,This Is Spinal Tap,458,4.0
90185,121,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,11,3.0
90186,761,Nick of Time,314,4.0
90187,204,Spice and Wolf VR,228,3.0
90188,93,Welcome to the Dollhouse,486,4.0
90189,150,Swingers,632,2.0
90190,1017,Trees Lounge,933,3.0
90191,470,Zoids Wild Zero,536,5.0
90192,1110,Jin Guang Yu Jiu Jie: Mo Shi Fu Jie,795,3.0
90193,625,"Suisei no Gargantia: Meguru Kouro, Haruka",844,3.0
90194,274,Pia Carrot e Youkoso!! 2 DX,554,3.0
90195,969,Kyou no 5 no 2 (TV): Takarabako,592,4.0
90196,785,Boukensha-tachi: Gamba to Nanahiki no Nakama,291,4.0
90197,554,Waterworld,498,3.0
90198,15,Yasai no Yousei: Quiz Gekijou,224,4.0
90199,54,Taiho Shichau zo (1996),796,4.0
90200,459,"Cry, the Beloved Country",181,1.0
90201,65,Ppalgan Gudu Jeunghugun,709,2.0
90202,245,The Devil's Own,240,4.0
90203,546,Touhou PVD 4,429,3.0
90204,455,Jackie Chan's First Strike,497,4.0
90205,167,Private Benjamin,495,4.0
90206,179,A Clockwork Orange,62,4.0
90207,222,Star Trek: First Contact,769,4.0
90208,481,Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi,194,3.0
90209,1047,Viper GTS,666,3.0
90210,152,Fairy Tail: Houou no Miko - Hajimari no Asa,773,5.0
90211,881,Tai Hao Fuxi,725,5.0
90212,311,The Wings of the Dove,520,3.0
90213,887,Eve's Bayou,489,2.0
90214,42,Okane ga Nai Specials,297,3.0
90215,142,City Hunter Special: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,868,1.0
90216,55,1year,142,2.0
90217,472,Dragonheart,37,2.0
90218,484,The Maltese Falcon,528,3.0
90219,525,The Big Sleep,774,2.0
90220,546,Touhou PVD 4,13,3.0
90221,1118,Up in Smoke,279,3.0
90222,88,Sleepless in Seattle,707,3.0
90223,300,Air Force One,704,2.0
90224,1393,Stag,272,2.0
